ID Anggota;Tipe Keanggotaan;Kode Eksemplar;Judul;Kode Klasifikasi;Nama Klasifikasi;Tanggal Pinjam;Tanggal Kembali;Status peminjaman;Bulan Peminjaman
2305140128;FISIP;155sm3;Hukum administrasi negara;341;Ilmu-ilmu sosial;2024-03-22;2024-03-29;Telah Kembali;Maret
2305140114;FISIP;H004;Hukum administrasi negara;341;Ilmu-ilmu sosial;2024-03-22;2024-03-29;Telah Kembali;Maret
2003010047;FKIP;20699;metodologi penelitian sastra Epistemologi, model, teori dan aplikasi;1;Karya umum;2024-03-22;2024-03-29;Telah Kembali;Maret
2003010047;FKIP;35082;Metodologi Penelitian Sosiologi Sastra;1;Karya umum;2024-03-22;2024-03-29;Telah Kembali;Maret
2204010037;FEBM;39610;AKUNTANSI MANAJEMEN;657;Ilmu-ilmu terapan;2024-03-22;2024-03-29;Telah Kembali;Maret
2204010037;FEBM;40372;AKUNTANSI MANAJEMEN SISTEM PROSES DAN PEMECAHAN SOSIAL;657;Ilmu-ilmu terapan;2024-03-22;2024-03-29;Telah Kembali;Maret
2204010112;FEBM;1625;Akuntansi perpajakan;657;Ilmu-ilmu terapan;2024-03-22;2024-03-29;Telah Kembali;Maret
2204010005;FEBM;2239;Akuntansi manajemen jil.1;658;Ilmu-ilmu terapan;2024-03-22;2024-03-29;Telah Kembali;Maret
2204010126;FEBM;34241;Managerial accounting;657;Ilmu-ilmu terapan;2024-03-22;2024-03-29;Telah Kembali;Maret
2105040046;FISIP;26908;Pemahaman seputar hukum waris adat di Indonesia;345;Ilmu-ilmu sosial;2024-03-22;2024-03-29;Telah Kembali;Maret
2205040073;FISIP;50785;Seni berkata tidak;808;Kesusastraan;2024-03-22;2024-03-29;Telah Kembali;Maret
2303070087;FKIP;19690;Morfologi;416;Bahasa;2024-03-22;2024-03-29;Telah Kembali;Maret
2303070087;FKIP;47729;Morfologi bahasa indonesia;416;Bahasa;2024-03-22;2024-03-29;Telah Kembali;Maret
2303010083;FKIP;19392;PENGAJARAN MORFOLOGI;571;Ilmu-ilmu murni;2024-03-22;2024-03-29;Telah Kembali;Maret
2303010083;FKIP;531APBN3.4;KAJIAN MORFOLOGI;416;Bahasa;2024-03-22;2024-03-29;Telah Kembali;Maret
2204020012;FEBM;27221;Akuntansi manajemen : alat pengukuran dan pengambilan keputusan manajerial;658;Ilmu-ilmu terapan;2024-03-22;2024-03-29;Telah Kembali;Maret
2204010068;FEBM;49517;Tak masalah menjadi orang yang berbeda it's okay you're just diffrent;813;Kesusastraan;2024-03-22;2024-03-29;Telah Kembali;Maret
2204010068;FEBM;49888;Gadis kretek;813;Kesusastraan;2024-03-22;2024-03-29;Telah Kembali;Maret
2003010038;FKIP;37897;Evaluasi pembelajaran;371;Ilmu-ilmu sosial;2024-03-22;2024-03-29;Telah Kembali;Maret
2003010038;FKIP;40291;Dasar-dasar evaluasi pendidikan ED.2;371;Ilmu-ilmu sosial;2024-03-22;2024-03-29;Telah Kembali;Maret
2003010038;FKIP;47698;Evaluasi dan asesmen pembelajaran;371;Ilmu-ilmu sosial;2024-03-22;2024-03-29;Telah Kembali;Maret
2003010043;FKIP;31553;Pengajaran semantik;401;Bahasa;2024-03-22;2024-03-29;Telah Kembali;Maret
2202010018;FIKP;771;Balada Gimpul (novel);813;Kesusastraan;2024-03-22;2024-03-29;Telah Kembali;Maret
2304130177;FEBM;41905;Etika bisnis dan profesi;174;Filsafat;2024-03-21;2024-03-28;Sedang Dipinjam;Maret
2304130177;FEBM;22635;Etika bisnis dasar dan aplikasinya;174;Filsafat;2024-03-21;2024-03-28;Sedang Dipinjam;Maret
2304130177;FEBM;2234;Komunikasi bisnis;650;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Sedang Dipinjam;Maret
2304130175;FEBM;42163;Pengantar Bisnis;650;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Telah Kembali;Maret
2304020165;FEBM;U0040011;Pengantar Bisnis;650;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Telah Kembali;Maret
2304130160;FEBM;50059;Makroekonomi : Teori Pengantar Edisi Ketiga;339;Ilmu-ilmu sosial;2024-03-21;2024-03-28;Telah Kembali;Maret
2304130160;FEBM;U0040000;Pengantar Bisnis;650;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Telah Kembali;Maret
2304130159;FEBM;26315;Pengantar bisnis;650;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Telah Kembali;Maret
2304130159;FEBM;41520;Makroekonomi : Teori Pengantar Edisi Ketiga;339;Ilmu-ilmu sosial;2024-03-21;2024-03-28;Telah Kembali;Maret
2304130159;FEBM;26313;Pengantar bisnis;650;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Telah Kembali;Maret
2304130169;FEBM;40926;Pengantar bisnis teori dan contoh kasus;650;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Telah Kembali;Maret
2304130169;FEBM;49712;Akuntansi pengantar 1;657;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Telah Kembali;Maret
2304130169;FEBM;26314;Pengantar bisnis;650;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Telah Kembali;Maret
2304020161;FEBM;49590;Pengantar bisnis;650;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Telah Kembali;Maret
2304020161;FEBM;49334;Akuntansi keuangan profesional kelola liabilitas dan ekuitas;657;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Telah Kembali;Maret
2204020010;FEBM;40265;Akuntansi manajemen edisi 3 revisi;657;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Telah Kembali;Maret
2304020102;FEBM;33912;PENGANTAR BISNIS EDISI 8 BUKU 2;650;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Telah Kembali;Maret
2303020017;FKIP;48782;Geometri analitik pada ruang dimensi dua;516;Ilmu-ilmu murni;2024-03-21;2024-03-28;Telah Kembali;Maret
2303020020;FKIP;47485;Geometri analitik;516;Ilmu-ilmu murni;2024-03-21;2024-03-28;Telah Kembali;Maret
2205010123;FISIP;2394;Ekonomi kelembagaan;330;Ilmu-ilmu sosial;2024-03-21;2024-03-28;Telah Kembali;Maret
2204010009;FEBM;24644;AKUNTANSI PAJAK ED.2;657;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Telah Kembali;Maret
2204010009;FEBM;2517;Akuntansi perpajakan;657;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Telah Kembali;Maret
2303080090;FKIP;45404;English Skills Booster Grammar Tenses Vocabulary Conversation : Modul Komplet Untuk Latihan Autodidak Bahasa Inggris;425;Bahasa;2024-03-21;2024-03-28;Telah Kembali;Maret
2303080090;FKIP;50579;CARA CEPAT MENGUASAI GRAMMAR TANPA RIBET;425;Bahasa;2024-03-21;2024-03-28;Telah Kembali;Maret
2303080090;FKIP;17943;Cara mudah kuasai grammar;425;Bahasa;2024-03-21;2024-03-28;Telah Kembali;Maret
2204010104;FEBM;18961;Akuntansi keuangan menengah berbasis PSAK BUKU 2;657;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Sedang Dipinjam;Maret
2204010104;FEBM;2244;Akuntansi manajemen jilid 2;657;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Sedang Dipinjam;Maret
2204020055;FEBM;41976;AKUNTANSI MANAJEMEN;657;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Telah Kembali;Maret
2104010032;FEBM;2244;Teori, konsep dan aplikasi Akuntansi sektor publik;657;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Telah Kembali;Maret
2104010032;FEBM;34073;AKUNTANSI SEKTOR PUBLIK;657;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Telah Kembali;Maret
2104010032;FEBM;1687;Akuntansi sektor publik;657;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Telah Kembali;Maret
2104010104;FEBM;45304;Akuntansi sektor publik edisi terbaru;658;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Telah Kembali;Maret
2203020054;FKIP;32424;PENGANTAR RISET OPERASI EDISI 3;651;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Telah Kembali;Maret
2304130120;FEBM;32396;Akuntansi suatu pengantar revisi;657;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Telah Kembali;Maret
2304130140;FEBM;44405;Dua Dini Hari;813;Kesusastraan;2024-03-21;2024-03-28;Telah Kembali;Maret
2304130140;FEBM;48156;Akuntansi keuangan : pemahaman perhitungan dan pencatatan akuntansi keuangan;657;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Telah Kembali;Maret
2304130140;FEBM;49388;Akuntansi keuangan : pemahaman perhitungan dan pencatatan akuntansi keuangan;657;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Telah Kembali;Maret
2304020047;FEBM;311PB3.3;Principles of economics pengantar ekonomi makro;339;Ilmu-ilmu sosial;2024-03-21;2024-03-28;Telah Kembali;Maret
2304020054;FEBM;311PB3.2;Principles of economics pengantar ekonomi makro;339;Ilmu-ilmu sosial;2024-03-21;2024-03-28;Telah Kembali;Maret
2304020050;FEBM;24180;Principles of economics pengantar ekonomi makro;339;Ilmu-ilmu sosial;2024-03-21;2024-03-28;Telah Kembali;Maret
2304020067;FEBM;24269;Principles of economics pengantar ekonomi makro;339;Ilmu-ilmu sosial;2024-03-21;2024-03-28;Telah Kembali;Maret
2204010097;FEBM;47740;Akuntansi manajemen;657;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Telah Kembali;Maret
2204010097;FEBM;A020001;Akuntansi manajerial : Managerial Accounting, edisi 11;658;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Telah Kembali;Maret
2204010097;FEBM;33828;Akuntansi manajerial ed.14 bku 1;657;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Telah Kembali;Maret
2204010101;FEBM;13.057.019;Akuntansi manajemen edisi 3 revisi;657;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Telah Kembali;Maret
2204010086;FEBM;42050;Akuntansi manajerial suatu orientasi praktis;657;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Telah Kembali;Maret
2204010086;FEBM;2587;Manajemen keuangan;658;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Telah Kembali;Maret
2204010086;FEBM;24377;Akuntansi manajemen untuk usahanya;658;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Telah Kembali;Maret
2204010100;FEBM;1725;Akuntansi manajemen;657;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Telah Kembali;Maret
2204010100;FEBM;31940;Akuntansi manajerial ed.14 bku 1;657;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Telah Kembali;Maret
2204010131;FEBM;090sm3;Akuntansi perpajakan;657;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Telah Kembali;Maret
2305170119;FISIP;35583;Belajar grammar untuk pemula;415;Bahasa;2024-03-21;2024-03-28;Telah Kembali;Maret
2305170119;FISIP;492sm3;EYD & kaidah bahasa indonesia;410;Bahasa;2024-03-21;2024-03-28;Telah Kembali;Maret
2104020119;FEBM;29227;AKUNTANSI MANAJEMEN TEORI DAN APLIKASI;657;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Telah Kembali;Maret
2204020064;FEBM;43165;akuntasi manajemen : sistem, proses,dan pemecahan soal;657;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Telah Kembali;Maret
2204020066;FEBM;764HB3.1;AKUNTANSI MANAJEMEN SISTEM PROSES DAN PEMECAHAN SOSIAL;657;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Telah Kembali;Maret
2204020076;FEBM;561;AKUNTANSI MANAJEMEN SISTEM PROSES DAN PEMECAHAN SOSIAL;657;Ilmu-ilmu terapan;2024-03-21;2024-03-28;Telah Kembali;Maret
2303020035;FKIP;44278;Aljabar dan Kalkulus;512;Ilmu-ilmu murni;2024-03-21;2024-03-28;Telah Kembali;Maret
2303020035;FKIP;49003;Mathematics undercover;510;Ilmu-ilmu murni;2024-03-21;2024-03-28;Telah Kembali;Maret
2303020047;FKIP;49002;Mathematics undercover;510;Ilmu-ilmu murni;2024-03-21;2024-03-28;Telah Kembali;Maret
2303020047;FKIP;48943;Rumus-rumus cepat matematika sma;510;Ilmu-ilmu murni;2024-03-21;2024-03-28;Telah Kembali;Maret
2304020011;FEBM;1;Makroekonomi;339;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Telah Kembali;Maret
2304120193;FEBM;1756;Makroekonomi : Teori Pengantar Edisi Ketiga;339;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Telah Kembali;Maret
2304020025;FEBM;28146;Teori ekonomi makro suatu pengantar;339;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Telah Kembali;Maret
2304020010;FEBM;U0000142;Ekonomika Makro Edisi Revis;330;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Telah Kembali;Maret
2304120160;FEBM;269.12;AKUNTANSI  KEUANGAN DASAR 1 Teori dan kasus;657;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Telah Kembali;Maret
2304020038;FEBM;40204;Bisnis pengantar konsep, strategi, & kasus;330;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Telah Kembali;Maret
2304020038;FEBM;U0000144;Ekonomika Makro Edisi Revis;330;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Telah Kembali;Maret
2203020035;FKIP;19973;Pukat;813;Kesusastraan;2024-03-20;2024-03-27;Telah Kembali;Maret
2203020035;FKIP;27572;Statistika penelitian;310;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Telah Kembali;Maret
2303050017;FKIP;17944;Aku sadar, aku gila;813;Kesusastraan;2024-03-20;2024-03-27;Telah Kembali;Maret
2303050017;FKIP;47081;Etika bisnis dan profesi;174;Filsafat;2024-03-20;2024-03-27;Telah Kembali;Maret
2303050017;FKIP;1903;Etika Bisnis;650;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Telah Kembali;Maret
2304020047;FEBM;35546;Etika Bisnis;650;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Telah Kembali;Maret
2304020047;FEBM;48687;Etika bisnis dan profesi;174;Filsafat;2024-03-20;2024-03-27;Telah Kembali;Maret
2304010061;FEBM;233;pengantar ilmu ekonomi makro;339;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Telah Kembali;Maret
2304120118;FEBM;151;Pengantar ilmu ekonomi makro( teori & soal );330;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Telah Kembali;Maret
2304120167;FEBM;249;pengantar ilmu ekonomi makro;339;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Telah Kembali;Maret
2305010002;FISIP;2198;Bahasa indonesia untuk perguruan tinggi;410;Bahasa;2024-03-20;2024-03-27;Telah Kembali;Maret
2305010002;FISIP;42557;KOMPISISI BAHASA INDONESIA REVISI 4;400;Bahasa;2024-03-20;2024-03-27;Telah Kembali;Maret
2305010002;FISIP;K147;Komposisi Bahasa Indonesia;400;Bahasa;2024-03-20;2024-03-27;Telah Kembali;Maret
2104010068;FEBM;42639;Akuntansi keuangan lanjutan (perspektif Indonesia) buku 2;657;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Telah Kembali;Maret
2305030019;FISIP;49901;Bungkam suara sebuah novel;813;Kesusastraan;2024-03-20;2024-03-27;Telah Kembali;Maret
2305030019;FISIP;30333;Pada sebuah kapal;813;Kesusastraan;2024-03-20;2024-03-27;Telah Kembali;Maret
2305030020;FISIP;50693;Rindu;813;Kesusastraan;2024-03-20;2024-03-27;Telah Kembali;Maret
2003010025;FKIP;37434;METODOLOGI PENELITIAN KUALITATIF;1;Karya umum;2024-03-20;2024-03-27;Telah Kembali;Maret
2003010025;FKIP;1490;Metode Penelitian Kuantitatif, Kualitatif dan R&D;1;Karya umum;2024-03-20;2024-03-27;Telah Kembali;Maret
2305140090;FISIP;44335;HUKUM ADMINISTRASI NEGARA;341;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Telah Kembali;Maret
2305140090;FISIP;17262;Hukum administrasi;342;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Telah Kembali;Maret
2305020051;FISIP;2861;Hukum administrasi;342;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Telah Kembali;Maret
2305020070;FISIP;44440;Hukum administrasi;342;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Telah Kembali;Maret
2304130136;FEBM;37770;Analisis laporan keuangan buku 1;657;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Telah Kembali;Maret
2304130122;FEBM;28557;Etika bisnis bagi pelaku bisnis;174;Filsafat;2024-03-20;2024-03-27;Telah Kembali;Maret
2304020100;FEBM;37903;Analisis laporan keuangan buku 1;657;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Telah Kembali;Maret
2305150063;FISIP;42751;ILMU POLITIK;320;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Telah Kembali;Maret
2305150063;FISIP;35245;Sistem politik Indonesia;320;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Telah Kembali;Maret
2205010118;FISIP;2393;Ekonomi kelembagaan;330;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Telah Kembali;Maret
2205010035;FISIP;2393;Ekonomi kelembagaan;330;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Telah Kembali;Maret
2205010106;FISIP;2393;Ekonomi kelembagaan;330;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Telah Kembali;Maret
2205010034;FISIP;2393;Ekonomi kelembagaan;330;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Telah Kembali;Maret
2204010008;FEBM;31702;Akuntansi perpajakan;657;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Telah Kembali;Maret
2204010033;FEBM;24643;AKUNTANSI PAJAK ED.2;657;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Telah Kembali;Maret
2204010005;FEBM;24273;Auditing jilid 1;657;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Telah Kembali;Maret
2204010005;FEBM;24171;AKUNTANSI PAJAK ED.2;657;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Telah Kembali;Maret
2204010011;FEBM;13.057.012;Akuntansi manajemen edisi 3 revisi;657;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Telah Kembali;Maret
2204010009;FEBM;2239;Akuntansi manajemen jil.1;658;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Telah Kembali;Maret
2204010055;FEBM;17309;Auditing buku 1;657;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Telah Kembali;Maret
2204010076;FEBM;55004;Auditing buku 1;657;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Telah Kembali;Maret
2204010064;FEBM;321PB3.8;Auditing buku 2;657;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Telah Kembali;Maret
2204010060;FEBM;39911;Akuntansi Manajerial Accounting Managerial;657;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Telah Kembali;Maret
2204010133;FEBM;U00273;Akuntansi Manajemen;657;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Telah Kembali;Maret
2304020212;FEBM;41889;Etika bisnis dan profesi;174;Filsafat;2024-03-20;2024-03-27;Telah Kembali;Maret
2304020074;FEBM;41892;Etika bisnis dan profesi;174;Filsafat;2024-03-20;2024-03-27;Telah Kembali;Maret
2304020060;FEBM;31920;Etika bisnis dan profesi;174;Filsafat;2024-03-20;2024-03-27;Telah Kembali;Maret
2304020073;FEBM;31922;Etika bisnis dan profesi;174;Filsafat;2024-03-20;2024-03-27;Telah Kembali;Maret
2204010127;FEBM;34054;Akuntansi manajemen jil.1;658;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Telah Kembali;Maret
2304020068;FEBM;19755;Kurikulum tingkat satuan pendidikan;378;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Telah Kembali;Maret
2304020023;FEBM;1903;Etika Bisnis;650;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Telah Kembali;Maret
2304020023;FEBM;34094;Dasar-dasar akuntansi jilid 1;657;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Telah Kembali;Maret
2304020023;FEBM;35305;ILMU MAKRO EKONOMI;330;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Telah Kembali;Maret
2304020013;FEBM;49389;Akuntansi keuangan : pemahaman perhitungan dan pencatatan akuntansi keuangan;657;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Telah Kembali;Maret
2304020013;FEBM;24769;PENGANTAR EKONOMIKA MAKRO;330;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Telah Kembali;Maret
2304020013;FEBM;640;THE GENESIS OF MACROECONOMICS;339;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Telah Kembali;Maret
2304020042;FEBM;33418;Pengantar Teori Ekonomi;330;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Telah Kembali;Maret
2304130124;FEBM;42080;Etika bisnis bagi pelaku bisnis;174;Filsafat;2024-03-20;2024-03-27;Telah Kembali;Maret
2304130124;FEBM;49194;Ekonomi makro;339;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Telah Kembali;Maret
2304020096;FEBM;1721;Pengantar Teori Ekonomi;330;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Telah Kembali;Maret
2304130153;FEBM;2867;Akuntansi keuangan menengah 1;657;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Telah Kembali;Maret
2004010006;FEBM;2197;Akuntansi lingkungan & pengungkapannya;657;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Telah Kembali;Maret
2004010006;FEBM;32858;Akuntansi Manajemen Lingkungan;657;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Telah Kembali;Maret
2304130170;FEBM;42079;Etika bisnis bagi pelaku bisnis;174;Filsafat;2024-03-19;2024-03-26;Telah Kembali;Maret
2304130158;FEBM;28556;Etika bisnis bagi pelaku bisnis;174;Filsafat;2024-03-19;2024-03-26;Telah Kembali;Maret
2304130182;FEBM;42081;Etika bisnis bagi pelaku bisnis;174;Filsafat;2024-03-19;2024-03-26;Telah Kembali;Maret
2305170094;FISIP;15.222.2;KITAB UNDANG UNDANG HUKUM PERDATA;346;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Telah Kembali;Maret
2304130111;FEBM;34295;PENGANTAR ILMU EKONOMI EDISI 3;330;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Telah Kembali;Maret
2304130117;FEBM;50632;Pengantar etika bisnis;174;Filsafat;2024-03-19;2024-03-26;Telah Kembali;Maret
2304020071;FEBM;33485;ETIKA BISNIS EDISI 5;174;Filsafat;2024-03-19;2024-03-26;Telah Kembali;Maret
2304020077;FEBM;33488;ETIKA BISNIS EDISI 5;174;Filsafat;2024-03-19;2024-03-26;Telah Kembali;Maret
2304020017;FEBM;50060;Makroekonomi : Teori Pengantar Edisi Ketiga;339;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Telah Kembali;Maret
2304130115;FEBM;31326;Etika;170;Filsafat;2024-03-19;2024-03-26;Telah Kembali;Maret
2204010070;FEBM;18708;Pratikum audit Buku 1 Edisi 3;657;Ilmu-ilmu terapan;2024-03-19;2024-03-26;Telah Kembali;Maret
2204010070;FEBM;42420;Managerial accounting;657;Ilmu-ilmu terapan;2024-03-19;2024-03-26;Telah Kembali;Maret
2304120180;FEBM;40920;KItab Undang-undang Hukum Perdata;348;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Telah Kembali;Maret
2304120180;FEBM;50058;Makroekonomi : Teori Pengantar Edisi Ketiga;339;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Telah Kembali;Maret
2305040027;FISIP;49661;3 Kitab undang-undang hukum KUHPER KUHP KUHAP;346;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Telah Kembali;Maret
2204010060;FEBM;18709;Pratikum audit Buku 1 Edisi 3;657;Ilmu-ilmu terapan;2024-03-19;2024-03-26;Telah Kembali;Maret
2304120125;FEBM;46619;Paradigma Baru Pendidikan Kewarganegaraan : Panduan Kuliah di Perguruan Tinggi;324;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Telah Kembali;Maret
2305150096;FISIP;1842;Ilmu pemerintahan;350;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Telah Kembali;Maret
2305150096;FISIP;B0000051;Sistem politik Indonesia;320;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Telah Kembali;Maret
2305150065;FISIP;22663;Ilmu Pemerintahan;350;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Telah Kembali;Maret
2305150065;FISIP;B0000052;Sistem politik Indonesia;320;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Telah Kembali;Maret
2303010029;FKIP;20135;Kurikulum dan pembelajaran;375;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Telah Kembali;Maret
2303010054;FKIP;24450;Kurikulum dan pembelajaran;375;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Telah Kembali;Maret
2303010054;FKIP;39412;Morfologi bahasa indonesia pendekatan proses;416;Bahasa;2024-03-19;2024-03-26;Telah Kembali;Maret
2303010012;FKIP;49825;Morfologi suatu tinjauan deskriptif;416;Bahasa;2024-03-19;2024-03-26;Telah Kembali;Maret
2303010012;FKIP;19694;Morfologi;416;Bahasa;2024-03-19;2024-03-26;Telah Kembali;Maret
2303010005;FKIP;30740;Dasar-dasar pengembangan kurikulum;375;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Telah Kembali;Maret
2303010042;FKIP;24459;Kurikulum dan pembelajaran;375;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Telah Kembali;Maret
2303010042;FKIP;31710;Pengembangan implementasi kurikulum 2013;375;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Telah Kembali;Maret
2303010038;FKIP;30744;Dasar-dasar pengembangan kurikulum;375;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Telah Kembali;Maret
2303010049;FKIP;30565;Pengembangan implementasi kurikulum 2013;375;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Telah Kembali;Maret
2303070085;FKIP;27798;Kurikulum dan pembelajaran;375;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Telah Kembali;Maret
2204020055;FEBM;29218;AKUNTANSI BIAYA TINGKAT LANJUT KAJIAN TEORI DAN APLIKASI;657;Ilmu-ilmu terapan;2024-03-19;2024-03-26;Telah Kembali;Maret
2204020129;FEBM;2243;Akuntansi manajemen jilid 2;657;Ilmu-ilmu terapan;2024-03-19;2024-03-26;Telah Kembali;Maret
2204010139;FEBM;41115;AKUNTANSI MANAJEMEN;657;Ilmu-ilmu terapan;2024-03-19;2024-03-26;Telah Kembali;Maret
2305010001;FISIP;20782;Tata bahasa praktis bahasa indonesia;415;Bahasa;2024-03-19;2024-03-26;Telah Kembali;Maret
2305010003;FISIP;857THP3.2;Tata bahasa baku bahasa indonesia;400;Bahasa;2024-03-19;2024-03-26;Telah Kembali;Maret
2305010009;FISIP;42556;KOMPISISI BAHASA INDONESIA REVISI 4;400;Bahasa;2024-03-19;2024-03-26;Telah Kembali;Maret
2305010033;FISIP;30596;BERBAHASA INDONESIA YANG BAIK DAN BENAR;410;Bahasa;2024-03-19;2024-03-26;Telah Kembali;Maret
2303070096;FKIP;50687;Teori tawa dan cara-cara melucu lainnya;813;Kesusastraan;2024-03-19;2024-03-26;Telah Kembali;Maret
2303070096;FKIP;49120;Story of the future;808;Kesusastraan;2024-03-19;2024-03-26;Telah Kembali;Maret
2303010056;FKIP;50735;Si anak spesial;813;Kesusastraan;2024-03-19;2024-03-26;Telah Kembali;Maret
2303010056;FKIP;49977;Sagaras;813;Kesusastraan;2024-03-19;2024-03-26;Telah Kembali;Maret
